job_id,job_title,company_name,time_posted,location,seniority_level,employment_type,job_function,industries,function,industry,city
4245055604,Senior Area Sales Manager,Instamart,5 days ago,"Guwahati, Assam, India",Mid-Senior level,Full-time,Sales and Business Development,"Technology, Information and Internet",Sales,Technology,Guwahati
4244340229,Leadership Role - Academic Head,Extramarks,1 day ago,"Noida, Uttar Pradesh, India",Mid-Senior level,Full-time,Education and Strategy/Planning,E-Learning Providers and Education,Education,E-Learning,Noida
4245823914,"Sr. Manager - Procurement, AMEA",Avery Dennison,2 days ago,"Gurugram, Haryana, India",Mid-Senior level,Full-time,Purchasing and Supply Chain,Packaging and Containers Manufacturing,Purchasing,Packaging,Gurugram
4244911111,Freelance English Proofreader - AI Trainer,Mindrift,4 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Part-time,Other,IT Services and IT Consulting,Other,IT,Bengaluru
4245973344,Head of Global Travel and Procurement,Sigmoid,2 days ago,"Bengaluru, Karnataka, India",Director,Full-time,Administrative and Other,IT Services and IT Consulting and Data Infrastructure and Analytics,Administrative,IT,Bengaluru
4244830476,Software Engineer,Capgemini,11 hours ago,"Sion, Maharashtra, India",Entry level,Internship,Engineering and Information Technology,IT Services and IT Consulting,Engineering,IT,Sion
4243616453,Production planner / Production Merchandiser ( Apparel) - Mumbai,One Story,2 days ago,Mumbai Metropolitan Region,Associate,Full-time,Management and Manufacturing,Media Production,Management,Media,Mumbai
4245267729,Sales Advisor,H&M,3 days ago,"Ludhiana, Punjab, India",Not Applicable,Full-time,Customer Service,Retail,Customer,Retail,Ludhiana
4245066716,Vice President of Technology,MakeMyTrip,3 days ago,"Gurugram, Haryana, India",Director,Full-time,Engineering,"Technology, Information and Internet",Engineering,Technology,Gurugram
4245965932,Analyst - Healthcare and Lifescience COE,Bain & Company,2 days ago,"Gurugram, Haryana, India",Not Applicable,Full-time,Analyst,Business Consulting and Services,Analyst,Business,Gurugram
4246685245,Data Business Analyst | PAN India,Capgemini,1 day ago,"Pune, Maharashtra, India",Mid-Senior level,Full-time,"Research, Analyst, and Information Technology",IT Services and IT Consulting,Research,IT,Pune
4245057378,Senior Executive - Site Engineer,Instamart,4 weeks ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,Engineering and Information Technology,"Technology, Information and Internet",Engineering,Technology,Bengaluru
4245883959,Legal Counsel,Airtel Payments Bank,2 days ago,"Gurugram, Haryana, India",Mid-Senior level,Full-time,Legal,Financial Services,Legal,Financial,Gurugram
4244366815,Business Analyst,Cognizant,1 day ago,"Bangalore Urban, Karnataka, India",Mid-Senior level,Full-time,"Research, Analyst, and Information Technology",IT Services and IT Consulting and Business Consulting and Services,Research,IT,Bangalore
4244345707,F&B Operations Manager,Moustache,1 day ago,"Jaipur, Rajasthan, India",Mid-Senior level,Full-time,Management and Manufacturing,Hospitality,Management,Hospitality,Jaipur
4245897692,Demand Capture Officer,Unilever,2 days ago,"Navi Mumbai, Maharashtra, India",Entry level,Full-time,Sales and Business Development,"Manufacturing, Food and Beverage Manufacturing, and Food and Beverage Services",Sales,Manufacturing,Navi
4246611873,KYC Associate,Deutsche Bank,1 day ago,"Jaipur, Rajasthan, India",Not Applicable,Full-time,Finance and Sales,Financial Services,Finance,Financial,Jaipur
4246491792,Regional Human Resources,Ishan Technologies,1 day ago,"Gurugram, Haryana, India",Associate,Full-time,Administrative and Human Resources,"Telecommunications, IT Services and IT Consulting, and Computer and Network Security",Administrative,Telecommunications,Gurugram
4245059201,Senior Area Sales Manager,Instamart,1 week ago,"Jodhpur, Rajasthan, India",Mid-Senior level,Full-time,Sales and Business Development,"Technology, Information and Internet",Sales,Technology,Jodhpur
4245900447,AM/DM - SCM (procurement Raw Material),Gujarat Fluorochemicals Limited,2 days ago,"Noida, Uttar Pradesh, India",Mid-Senior level,Full-time,Management and Manufacturing,Chemical Manufacturing,Management,Chemical,Noida
4245879059,Jr Front-End Developer,AlifCloud IT Consulting Pvt. Ltd.,2 days ago,"Pune, Maharashtra, India",Entry level,Full-time,Engineering and Information Technology,IT Services and IT Consulting,Engineering,IT,Pune
4245902277,AM/DM - SCM (procurement Raw Material),Gujarat Fluorochemicals Limited,2 days ago,"Noida, Uttar Pradesh, India",Mid-Senior level,Full-time,Management and Manufacturing,Chemical Manufacturing,Management,Chemical,Noida
4245898977,Billing Specialist - AR Healthcare,Amazon,2 days ago,"Hyderabad, Telangana, India",Not Applicable,Full-time,Manufacturing and Other,Software Development,Manufacturing,Software,Hyderabad
4245879059,Jr Front-End Developer,AlifCloud IT Consulting Pvt. Ltd.,2 days ago,"Pune, Maharashtra, India",Entry level,Full-time,Engineering and Information Technology,IT Services and IT Consulting,Engineering,IT,Pune
4245902277,AM/DM - SCM (procurement Raw Material),Gujarat Fluorochemicals Limited,2 days ago,"Noida, Uttar Pradesh, India",Mid-Senior level,Full-time,Management and Manufacturing,Chemical Manufacturing,Management,Chemical,Noida
4245898977,Billing Specialist - AR Healthcare,Amazon,2 days ago,"Hyderabad, Telangana, India",Not Applicable,Full-time,Manufacturing and Other,Software Development,Manufacturing,Software,Hyderabad
4244338171,General and Laparoscopic Surgeon Required at Roorkee Uttarakhand,Grand Consultants,1 day ago,"Karchana, Uttar Pradesh, India",Executive,Full-time,"Other, Information Technology, and Management",Staffing and Recruiting,Other,Staffing,Karchana
4245271274,Senior - Internal Audit,KPMG India,3 days ago,"Gurgaon, Haryana, India",Mid-Senior level,Full-time,Accounting/Auditing and Finance,Business Consulting and Services,Accounting/Auditing,Business,Gurgaon
4243910089,Assistant Manager- Home loan- Pune Regional Office,Justo RealFintech Ltd,2 days ago,"Pune, Maharashtra, India",Entry level,Full-time,Finance and Sales,Real Estate,Finance,Real,Pune
4245886390,Senior Manager - Production,Terapia - a SUN PHARMA Company,2 days ago,"Anklesvar, Gujarat, India",Mid-Senior level,Full-time,"Marketing, Public Relations, and Writing/Editing",Pharmaceutical Manufacturing,Marketing,Pharmaceutical,Anklesvar
4245227725,IT Audit,KPMG India,3 days ago,"Pune, Maharashtra, India",Entry level,Full-time,Consulting,IT Services and IT Consulting,Consulting,IT,Pune
4246984271,Floor Incharge : Greater Noida,PW (PhysicsWallah),5 hours ago,"Noida, Uttar Pradesh, India",Associate,Full-time,Management,Education,Management,Education,Noida
4245894219,Product Analyst,Grey Chain - AI & Apps,2 days ago,"Delhi, India",Entry level,Full-time,Analyst and Information Technology,Software Development and IT Services and IT Consulting,Analyst,Software,Delhi
4245239222,"Sales Associate, Global Channel Sales",Amazon,3 days ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,"Sales, Advertising, and Business Development",Software Development,Sales,Software,Bengaluru
4244364985,Consultant,PwC,1 day ago,"Ahmedabad, Gujarat, India",Mid-Senior level,Full-time,"Consulting, Design, and Engineering","Business Consulting and Services, IT Services and IT Consulting, and Community Development and Urban Planning",Consulting,Business,Ahmedabad
4245504109,IN-Specialist 2_Finance_BEST Operations_IFS_Gurgaon,PwC India,3 days ago,"Gurugram, Haryana, India",Entry level,Full-time,Finance and Sales,Business Consulting and Services,Finance,Business,Gurugram
4245232749,React JS Developer,Prometteur Solutions Pvt. Ltd.,3 days ago,"Mulshi, Maharashtra, India",Entry level,Full-time,Engineering and Information Technology,IT Services and IT Consulting,Engineering,IT,Mulshi
4245885426,Senior Manager - Production (API),Terapia - a SUN PHARMA Company,2 days ago,"Anklesvar, Gujarat, India",Mid-Senior level,Full-time,"Marketing, Public Relations, and Writing/Editing",Pharmaceutical Manufacturing,Marketing,Pharmaceutical,Anklesvar
4245260336,Ayurvedic Doctor,Patanjali Research Foundation,3 days ago,"Haridwar, Uttarakhand, India",Mid-Senior level,Full-time,Health Care Provider,Research Services,Health,Research,Haridwar
4245746345,CAD Designer Internship in Delhi,Design Gurukul,2 days ago,"Delhi, India",Internship,Internship,Engineering,"Higher Education, Civil Engineering, and Industrial Machinery Manufacturing",Engineering,Higher,Delhi
4245880953,Trading Operations Analyst,BestEx Research,3 weeks ago,India,Mid-Senior level,Full-time,Other,IT Services and IT Consulting,Other,IT,India
4245836337,Business Analyst,Expert Global Group,2 days ago,"Ballabgarh, Haryana, India",Associate,Full-time,Analyst,Industrial Machinery Manufacturing,Analyst,Industrial,Ballabgarh
4246637754,IT Executive,Larsen & Toubro,1 day ago,"Chorasi, Gujarat, India",Mid-Senior level,Full-time,Information Technology,Executive Offices,Information,Executive,Chorasi
4245970305,Software Engineer - FrontEnd,Ola,2 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,"Engineering, Design, and Business Development","Software Development, Engineering Services, and IT System Design Services",Engineering,Software,Bengaluru
4245213519,Service Desk Analyst - L1,Wipro,3 days ago,"Chennai, Tamil Nadu, India",Entry level,Full-time,Information Technology,IT Services and IT Consulting,Information,IT,Chennai
4245700908,Front Office Executive,Novotel Hotels,3 days ago,"Bardez, Goa, India",Executive,Full-time,Business Development and Sales,Hospitality,Business,Hospitality,Bardez
4245273434,"Executive, Supply Chain Planning",Amneal Pharmaceuticals,3 days ago,"Ahmedabad, Gujarat, India",Mid-Senior level,Full-time,Business Development and Sales,Pharmaceutical Manufacturing,Business,Pharmaceutical,Ahmedabad
4245880768,Executive,Terapia - a SUN PHARMA Company,2 days ago,"Gurgaon, Haryana, India",Executive,Full-time,Business Development and Sales,Pharmaceutical Manufacturing,Business,Pharmaceutical,Gurgaon
4245826418,Senior Sales Manager,IBIS,2 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,Sales and Business Development,Broadcast Media Production and Distribution,Sales,Broadcast,Bengaluru
4245209115,Director - Creative and Content,PhonePe,3 days ago,"Bengaluru, Karnataka, India",Director,Full-time,Marketing,Software Development,Marketing,Software,Bengaluru
4245093932,Fund Accounting Manager,Kotak Mahindra Bank,3 days ago,"Goregaon, Maharashtra, India",Associate,Full-time,Accounting/Auditing and Finance,Banking,Accounting/Auditing,Banking,Goregaon
4245708638,"Information Security Analyst, GRC, ITC",Nike,2 days ago,"Karnataka, India",Mid-Senior level,Full-time,Information Technology,Retail,Information,Retail,Karnataka
4245062031,HR Operations Executive,Gigmo Solutions,3 days ago,"Gurugram, Haryana, India",Associate,Full-time,Other,IT Services and IT Consulting,Other,IT,Gurugram
4245500845,Senior Operation Executive,SmartQ,3 days ago,"Hyderabad, Telangana, India",Mid-Senior level,Full-time,Management and Manufacturing,Pharmaceutical Manufacturing,Management,Pharmaceutical,Hyderabad
4245206825,Associate Strategy Consultant - Healthcare,2070 Health,3 days ago,India,Mid-Senior level,Full-time,Consulting,IT Services and IT Consulting,Consulting,IT,India
4245884554,EXECUTIVE,Terapia - a SUN PHARMA Company,2 days ago,"Sikkim, India",Executive,Full-time,Business Development and Sales,Pharmaceutical Manufacturing,Business,Pharmaceutical,Sikkim
4245054754,Senior Fleet Manager,Instamart,4 weeks ago,"Amritsar, Punjab, India",Mid-Senior level,Full-time,Management and Manufacturing,"Technology, Information and Internet",Management,Technology,Amritsar
4245904169,Assistant Manager - Utilities & Energy,Gujarat Fluorochemicals Limited,2 days ago,"Dahej, Gujarat, India",Entry level,Full-time,Management and Manufacturing,Chemical Manufacturing,Management,Chemical,Dahej
4245504170,Business Analyst - L4,Wipro,3 days ago,"Pune, Maharashtra, India",Mid-Senior level,Full-time,"Research, Analyst, and Information Technology",IT Services and IT Consulting,Research,IT,Pune
4244967801,Executive - Electrical,Piramal Pharma Ltd,3 days ago,"Mumbai, Maharashtra, India",Executive,Full-time,Business Development and Sales,Pharmaceutical Manufacturing,Business,Pharmaceutical,Mumbai
4245899471,Manager/Sr. Manager - Capex Procurement,Gujarat Fluorochemicals Limited,2 days ago,"Noida, Uttar Pradesh, India",Not Applicable,Full-time,Other,Chemical Manufacturing,Other,Chemical,Noida
4245271352,Sales Advisor,H&M,3 days ago,"Sahibzada Ajit Singh Nagar, Punjab, India",Not Applicable,Full-time,Customer Service,Retail,Customer,Retail,Sahibzada
4246823603,Full Stack Development Internship in Bangalore,Yardstick,22 hours ago,"Bengaluru, Karnataka, India",Internship,Internship,Information Technology and Engineering,Software Development and Higher Education,Information,Software,Bengaluru
4245706661,Assistant Manager Outlet,Novotel Hotels,2 days ago,"Bardez, Goa, India",Executive,Full-time,Management and Manufacturing,Hospitality,Management,Hospitality,Bardez
4245227535,Recruiter,NIIT,3 days ago,"Gurugram, Haryana, India",Associate,Contract,Human Resources and Information Technology,"Staffing and Recruiting, Human Resources Services, and IT Services and IT Consulting",Human,Staffing,Gurugram
4243792526,Contract Management Specialist,Wipro,1 day ago,"Gurugram, Haryana, India",Mid-Senior level,Full-time,Legal,"Legal Services, Financial Services, and Real Estate",Legal,Legal,Gurugram
4245522857,"Digital Content Associate, Amazon",Amazon,3 days ago,"Chennai, Tamil Nadu, India",Not Applicable,Full-time,Writing/Editing,Software Development,Writing/Editing,Software,Chennai
4245748108,"Operations Executive in Chandigarh, Mohali, Zirakpur, Panchkula",FINZILA,2 days ago,"Panchkula, Haryana, India",Entry level,Full-time,"Product Management, Management, and Public Relations",Advertising Services,Product,Advertising,Panchkula
4245059198,Executive - Business Development,Instamart,4 weeks ago,"Pune, Maharashtra, India",Mid-Senior level,Full-time,Business Development and Sales,"Technology, Information and Internet",Business,Technology,Pune
4245571592,Project Associate,Indegene,3 days ago,"Bengaluru, Karnataka, India",Entry level,Full-time,Management and Manufacturing,Staffing and Recruiting,Management,Staffing,Bengaluru
4244816347,Enterprise Key Account Manager,GoComet,4 days ago,"Thane, Maharashtra, India",Mid-Senior level,Full-time,Sales and Business Development,Internet Publishing,Sales,Internet,Thane
4245588472,Service Desk Analyst - L1,Wipro,3 days ago,Greater Kolkata Area,Entry level,Full-time,Information Technology,IT Services and IT Consulting,Information,IT,Greater
4243733724,Director of Operations,Grand Hyatt Gurgaon,1 day ago,"Gurugram, Haryana, India",Director,Full-time,Other,Hospitality,Other,Hospitality,Gurugram
4245710085,"Ad Ops Associate, Amazon Advertising",Amazon,2 days ago,India,Not Applicable,Full-time,"Sales, Advertising, and Business Development",Software Development,Sales,Software,India
4245905125,Assistant Manager – Talent Acquisition,Gujarat Fluorochemicals Limited,2 days ago,"Noida, Uttar Pradesh, India",Director,Full-time,Human Resources,Chemical Manufacturing,Human,Chemical,Noida
